위도,경도,주차구획수
35.85974027,128.8247678,34
35.85974027,128.8247678,46
35.86651448,128.8283698,190
35.87354555,128.828441,92
35.87054762,128.8246494,58
35.86888665,128.8215654,52
35.87210606,128.8273654,81
35.86887509,128.8315578,79
35.87629305,128.8289933,144
35.87482991,128.8303841,162
35.86553365,128.7952522,29
35.90686354,128.8227856,21
35.88414638,128.8194615,32
35.88226749,128.8180154,106
35.86140244,128.8274216,154
35.86140244,128.8274216,68
35.86140244,128.8274216,66
35.85974027,128.8247678,78
35.86455704,128.8346267,42
35.86455704,128.8346267,43
35.86455704,128.8346267,31
35.87503692,128.8154824,41
35.87270308,128.8170476,55
35.87334916,128.8338115,174
35.86600364,128.8218297,102
35.86600364,128.8218297,42
35.86651448,128.8283698,51
35.86651448,128.8283698,69
35.86651448,128.8283698,31
35.86651448,128.8283698,263
35.86651448,128.8283698,170
35.86651448,128.8283698,42
35.86651448,128.8283698,19
35.86651448,128.8283698,146
35.82827087,128.7228307,53
35.82780488,128.7318779,14
35.82701244,128.7309448,11
35.83255525,128.7397992,34
35.82338698,128.7326751,4
35.82599455,128.7311893,2
35.82555979,128.7310838,19
35.82694951,128.7314212,16
35.82869951,128.7323513,17
35.8311475,128.7338503,9
35.83292924,128.7336686,8
35.82863998,128.7308402,19
35.81370528,128.8168908,2
35.81627052,128.8228223,25
35.81627052,128.8228223,28
35.82605928,128.819772,217
35.82181707,128.7186228,11
35.82181707,128.7186228,63
35.82119,128.7237082,47
35.82818777,128.7252569,6
35.82559323,128.7289226,29
35.81137196,128.7328627,32
35.81262163,128.7319636,50
35.81762848,128.732581,5
35.81738344,128.7351738,6
35.81999117,128.733461,22
35.81833006,128.7337975,43
35.81890965,128.7341651,11
35.81890965,128.7341651,8
35.81828802,128.7341116,9
35.8171973,128.7352016,6
35.81624843,128.7388578,26
35.81842555,128.7449778,26
35.81691766,128.7448204,10
35.81631818,128.7461031,3
35.81746596,128.7470295,64
35.82016051,128.7478399,7
35.8163691,128.745524,11
35.81311184,128.7422579,14
35.82154066,128.7561231,20
35.82272113,128.7550797,11
35.82152315,128.7392672,41
35.81679919,128.740242,3
35.81772324,128.7427246,20
35.81488196,128.7367817,70
35.81367545,128.7378638,59
35.81486732,128.7388201,11
35.81185098,128.7596236,6
35.81561145,128.7617864,42
35.81561145,128.7617864,17
35.81652947,128.7605831,68
35.81511493,128.7542581,5
35.8077884,128.7543923,84
35.8126351,128.7548267,33
35.80862545,128.739318,8
35.80455022,128.7393883,7
35.80463103,128.7365228,27
35.79970968,128.7362582,14
35.76698121,128.7271816,11
35.76735823,128.7261235,8
35.82180088,128.748364,20
35.85974027,128.8247678,96
36.59602344,128.1978627,69
36.586674,128.1860632,24
36.59748581,128.1984902,106
36.58789046,128.1878109,63
36.58992828,128.1967625,88
36.5872484592,128.1862286192,191
36.5869234,128.187405,210
36.6453768536,128.062416,10
36.6469822064,128.0606802769,29
36.73458691,128.1076219,80
36.59476772,128.1975463,28
36.75250327,128.0802131,915
36.7542947,128.0791903,438
36.75998459,128.0769258,327
36.76067578,128.0761432,324
36.59378659,128.1986693,44
36.5963460202,128.200532291,39
36.59548934,128.2028036,60
36.59300142,128.1987278,37
36.592371,128.1987921,21
36.60104936,128.2044137,35
36.59673209,128.204198,47
36.5942054,128.1969132,130
36.59545005,128.198914,35
36.59817914,128.2017177,39
36.60153397,128.202173,47
36.60099065,128.2063689,39
36.59548934,128.2028036,47
36.59535921,128.2006786,74
36.59407391,128.2018037,170
36.58610576,128.192314,42
36.59773666,128.2014004,44
36.59322307,128.1978602,35
36.58859055,128.1931748,57
36.58626465,128.1880251,8
36.58696327,128.1906517,80
36.5961698,128.200341,6
36.58860227,128.1829687,74
36.59331466,128.1931943,14
36.5969549,128.1988298,11
36.59593193,128.2023601,6
36.5980137,128.1987198,16
36.60108203,128.2031329,18
36.6009156,128.2045069,15
36.6004715,128.1991057,17
36.59989661,128.198971,11
36.59881651,128.2021165,18
36.59091567,128.196837,39
36.59190836,128.1995831,13
36.59159294,128.1893282,23
36.58985275,128.19263,17
36.58784344,128.1963856,49
36.59951295,128.1969253,58
36.59511248,128.1916842,33
36.59231206,128.2000109,128
36.5882568,128.197468,44
36.5860042,128.1960741,34
36.58597907,128.1938801,13
36.5907201,128.1981767,195
36.41979759,128.1638417,27
36.39434662,128.1513813,25
36.39740949,128.149698,19
36.40442623,128.1616421,76
36.567621,128.1782832,70
36.41072179,128.1531766,71
36.42408954,128.1738524,267
36.414342,128.158567,20
36.40971054,128.1634401,40
36.41525193,128.168897,60
36.42709068,128.1515376,58
36.41363033,128.159818,88
36.3383034,128.129111,32
36.53449327,128.0721855,15
36.5701103,128.1811622,19
36.388715,127.955668,22
36.41249583,128.1615147,222
36.39720498,128.1494602,15
36.4438171,127.9517374,20
36.46829754,128.2096039,5
36.34115071,127.9611812,42
36.41099341,128.155045,116
36.42247106,128.1629489,32
36.56608461,128.1815433,12
36.41402692,128.1604731,16
36.41691469,128.1628943,22
36.5674454,128.7162093,7
36.570325,128.7299024,3
36.5717806,128.7085923,34
36.5622881,128.7126927,4
36.56995235,128.7338129,7
36.5554528,128.7495326,14
36.5682107,128.7060583,11
36.5554528,128.7495326,14
36.5798466,128.5706447,34
36.5682401,128.7060947,11
36.564664,128.731862,97
36.5654539,128.732965,300
36.56648004,128.7359394,28
36.54166975,128.4657509,17
36.54027566,128.797727,10
36.56793131,128.7003312,133
36.56472794,128.7040809,30
36.56615762,128.7269169,10
36.56650732,128.7251557,19
36.56587693,128.7069432,11
36.56020141,128.7121494,8
36.57718988,128.7162989,7
36.55921902,128.7119099,3
36.56591953,128.7126642,9
36.55320302,128.7649915,8
36.57104882,128.7199179,2
36.56262433,128.7856864,8
36.56913234,128.7297654,8
36.57403596,128.5817582,15
36.57208048,128.7122259,13
36.56914109,128.7119565,6
36.56253695,128.748049,6
36.5702229,128.7163956,3
36.57218661,128.7180514,8
36.57229417,128.7149799,6
36.57107671,128.7152926,15
36.57111943,128.7216503,8
36.56249183,128.7131801,8
36.57031416,128.7162129,5
36.55046861,128.786315,38
36.56623227,128.7198055,10
36.57802356,128.7317952,20
36.61611979,128.767154,34
36.56410301,128.7342538,16
36.55044438,128.7321897,30
36.5629114,128.7259588,13
36.55970545,128.7195154,30
36.57797354,128.7103505,8
36.57154365,128.7131318,20
36.57041807,128.7114175,28
36.56674259,128.7091525,14
36.56224573,128.7141752,35
36.56224573,128.7141752,16
36.56224573,128.7141752,19
36.5699227,128.7207227,11
36.58741522,128.7418506,39
36.56098463,128.7175023,62
36.55916286,128.7212373,108
36.55322262,128.7556927,36
36.55609766,128.7537095,24
36.55996577,128.7443966,57
36.56521264,128.7365234,18
36.56427754,128.7335956,13
36.56511335,128.7446908,62
36.56722666,128.7327697,13
36.57421051,128.6811378,110
36.5649345,128.7382389,21
36.57140052,128.7153962,10
36.56572558,128.7385592,9
36.57172595,128.7167287,10
36.56111313,128.7280365,4
36.55689196,128.7633158,30
36.56818304,128.7302592,552
36.57889909,128.7645861,138
36.56706477,128.7377034,8
36.56620119,128.7077511,5
36.58059275,128.7332239,13
36.55084409,128.5294195,278
36.72862054,128.8402918,189
36.56816305,128.7761329,639
36.57674613,128.7582418,334
36.56050653,128.7306335,46
36.55254425,128.7203603,200
36.55754111,128.7083374,365
36.55867597,128.7296916,300
36.55766248,128.7213272,446
36.54920372,128.7000941,1000
36.56146314,128.7253251,13
36.56888333,128.7306904,12
36.56970327,128.7302287,17
36.55885304,128.752357,123
36.57131315,128.7176643,22
36.57279156,128.7178304,23
36.56980893,128.7063776,22
36.57105927,128.7136947,7
36.57205615,128.7172681,5
36.56917849,128.7056778,17
36.56846524,128.732731,30
36.56297787,128.7237306,197
36.56551873,128.7135799,39
36.56504669,128.726554,118
36.5594707,128.7501623,113
36.57790005,128.573615,119
36.5733987,128.6761196,303
36.5636648,128.7220242,22
36.56148936,128.7014073,316
36.56327039,128.7230519,8
36.56328177,128.722661,12
36.56366074,128.7226139,10
36.5634492,128.7217896,9
36.56398284,128.7322777,9
36.5650744,128.7343336,10
36.56722666,128.7327697,10
36.56507427,128.7228117,13
36.56464943,128.722977,12
36.56531588,128.7260539,15
36.56432465,128.7244198,15
36.56507193,128.7246774,14
36.56631649,128.7245327,13
36.56550134,128.7331494,6
36.56488203,128.7277368,23
36.56479973,128.726189,9
36.5650878,128.7261743,5
36.56619629,128.7278451,4
36.56464171,128.7292753,14
36.56464171,128.7292753,7
36.56417702,128.7311107,12
36.56568877,128.7314758,10
36.56604656,128.7318255,12
36.56568877,128.7314758,9
36.56587172,128.7294777,8
36.56617745,128.7281176,13
36.12602744,128.1261498,65
36.12607787,128.115789,42
36.11696956,128.1335169,16
36.12239605,128.100857,23
36.12588976,128.0940684,41
36.12279924,128.1343977,21
36.13484552,128.1213246,16
36.11866056,128.1251592,44
36.12491821,128.1083604,22
36.11582593,128.0180969,789
36.11960253,128.145382,31
36.132396,128.096825,63
36.114961,128.1235129,26
36.122577,128.1209796,13
36.19069523,128.2298522,20
36.11948846,128.0892451,47
36.0993889,128.1159515,31
36.11138959,128.1224533,17
36.12281373,128.1257368,57
36.13517833,128.0955596,13
36.11665981,128.1252833,36
36.12372186,128.1113355,63
36.1191825,128.1237406,43
36.11966671,128.1258885,8
36.11747888,128.1251407,59
36.1183394,128.1229399,34
36.12544313,128.1111219,50
36.1191521,128.1244723,17
36.13477015,128.0975975,25
35.807947,129.069167,24
35.839035,129.202672,15
35.842116,129.216721,73
35.843834,129.210374,199
35.84256,129.203486,25
35.800077,129.14067,670
35.85933,129.225064,240
35.875164,129.233164,4
35.86052,129.3121,7
35.811808,129.24151,122
35.848472,129.2247,34
35.842653,129.186499,229
35.859483,129.224633,25
35.854484,129.207059,31
35.843531,129.183888,82
35.84306,129.21508,46
35.842218,129.210693,13
35.843632,129.209977,82
35.844864,129.206147,49
35.834794,129.22657,56
35.83591,129.217787,111
35.864311,129.211654,26
35.856198,129.224724,17
35.840799,129.203396,17
35.844228,129.212071,21
35.842753,129.215258,41
35.845154,129.210014,58
35.843166,129.216272,10
35.845753,129.214507,11
35.846925,129.216018,16
35.833078,129.21396,115
35.83055,129.133874,29
35.881652,129.221682,300
35.893749,129.049733,30
35.793894,129.275746,19
35.835327,129.210806,35
35.821018,129.125114,38
35.871651,129.217194,21
35.864795,129.216489,99
35.675111,129.462925,27
35.838906,129.076169,4
35.835704,129.07907,24
35.806426,129.502502,15
35.85758,129.160467,22
35.817838,129.235556,20
35.847228,129.102221,8
35.813204,129.012793,13
35.812001,129.172325,20
35.800077,129.14067,670
35.933514,129.253601,6
35.892659,129.049717,7
35.846132,129.112217,13
35.787738,129.422323,5
35.840992,129.249924,10
35.834796,129.202326,500
36.017023,129.207611,22
35.918862,129.077456,10
35.896036,129.265889,14
35.828176,129.187547,22
35.892565,129.043644,9
35.81435,129.102886,38
35.824534,129.107464,15
35.767142,129.194363,21
35.82962,129.140718,15
35.850327,129.101958,17
35.858403,129.224664,20
35.715894,129.32487,34
35.855269,129.2052,76
35.832465,129.206547,894
35.787357,129.128023,8
35.859587,129.193622,92
35.849478,129.218407,20
35.856936,129.078728,18
35.83427,129.114478,11
35.819313,129.15095,13
36.051395,129.24604,14
35.833572,129.117438,19
36.044721,129.250153,6
36.054764,129.249643,17
35.976348,129.284,13
35.824497,129.13062,10
35.87205,129.094813,18
35.892966,129.073202,11
35.994314,129.206955,16
35.832002,129.254677,7
35.844592,129.092553,8
35.899433,129.04985,20
35.88862,129.240524,14
35.884631,129.041977,53
35.921617,129.075003,82
35.970756,129.248897,7
35.715894,129.32487,17
35.996127,129.276875,16
35.887667,129.180858,14
35.676089,129.462046,5
35.864629,129.086569,21
35.899539,129.164172,13
35.833495,129.140768,21
35.877455,129.03764,30
35.887604,129.077311,14
36.059596,129.249191,16
35.987402,129.273765,23
35.822677,129.508595,10
35.887272,129.038327,11
35.82489,129.213173,22
35.816801,129.148094,16
35.896028,129.267232,10
35.891299,129.072771,20
35.897275,129.27272,12
35.951659,129.250603,24
35.86127,129.315431,72
35.82894,129.188503,12
35.82166,129.211437,11
35.990206,129.221069,45
35.850653,129.261571,34
35.861297,129.032089,10
35.862466,129.033734,30
35.851968,129.26405,96
35.87524,129.322129,135
35.837408,129.209954,17
35.888068,129.240159,16
35.846224,129.220148,148
35.826398,129.209369,17
35.789407,129.243538,21
35.827576,129.207969,20
35.990247,129.225713,48
35.746898,129.038757,24
34.31587537,126.7531374,12
34.31472323,126.7551807,20
34.31458719,126.7557681,18
34.31518464,126.760166,30
34.31512312,126.7580805,52
34.31464732,126.756671,27
34.31563656,126.7536267,25
34.31401899,126.7557682,10
34.31167172,126.7578937,14
34.31095435,126.7584712,14
34.31239598,126.7550095,56
34.31097244,126.7549613,92
34.3133974,126.761013,36
34.3133974,126.761013,25
34.31186387,126.7588881,16
34.31342775,126.7577405,20
34.31392394,126.7560225,31
34.31607492,126.7491712,145
34.31700893,126.7455346,27
34.3244165,126.7479384,5
34.31516071,126.7571691,30
34.31626969,126.7532364,8
34.31698558,126.7492058,30
34.31667144,126.7416714,175
34.31667144,126.7416714,57
34.31686607,126.7402582,135
34.31704454,126.7380938,7
34.3139819,126.7545314,8
34.31505863,126.7534549,8
34.31161698,126.7394459,67
34.31097244,126.7549613,194
34.31110434,126.760529,26
34.31018505,126.7600435,5
34.31059221,126.7583704,10
34.31534742,126.7425232,9
34.31157362,126.7545434,24
34.86828549,126.6113263,30
34.869335,126.610323,130
34.84544674,126.6435982,16
34.86503787,126.748904,30
34.76273614,126.6346915,85
34.753385,126.6594212,150
34.75653201,126.6291224,163
34.75653201,126.6291224,550
34.72562385,126.5656447,200
34.72642556,126.570108,25
34.724234,126.568679,20
34.72434198,126.570245,22
34.77579115,126.4574519,130
34.745963,126.469251,85
34.890545,126.692852,120
34.889349,126.6911445,64
34.8902703,126.6926245,20
34.889985,126.693292,12
34.868583,126.607068,40
34.75352132,126.4702054,78
34.79321808,126.685283,557
34.79496133,126.6969599,155
34.798958,126.6982921,20
34.79676029,126.7027454,39
34.800133,126.6968885,120
34.80535349,126.7031429,46
34.80004413,126.6994421,70
34.798806,126.6970992,51
34.79907696,126.699096,30
34.79377036,126.6974387,30
34.79793115,126.6979549,180
34.80060862,126.698056,32
34.80073528,126.7003973,60
34.77763888,126.722181,250
34.804227,126.7025689,200
34.806348,126.702588,151
34.80724914,126.7012957,95
34.80613178,126.701489,58
34.80761586,126.7023348,88
34.79914356,126.695488,135
34.79810401,126.6949776,10
34.800133,126.696889,90
34.800242,126.6976928,30
34.79968037,126.6981496,128
34.86678738,126.609012,195
34.86863013,126.6109777,30
34.869433,126.607846,20
34.8678592,126.610763,40
34.77879587,126.452476,50
34.718216,127.083358,14
34.7198767,127.081709,6
34.77830098,127.0891915,54
34.76586034,127.0756154,12
34.77021742,127.0790364,24
34.76842473,127.0800702,18
34.77149318,127.0800208,240
34.80136438,127.0884606,15
34.79730102,127.0707749,14
34.84168832,127.3667238,105
34.83783734,127.3607294,234
34.83359181,127.3450425,24
34.84870505,127.3520322,52
34.84827843,127.3395668,11
34.84572417,127.3426702,5
34.84717937,127.3416545,90
34.85095498,127.3454518,10
34.76251731,127.1698875,28
34.76371105,127.0758172,16
34.70050445,126.9855072,163
34.77759655,127.0890258,125
34.71611641,127.0204587,19
34.66687855,127.0837125,69
34.66876321,127.0853422,13
34.77972568,127.1967264,13
34.76221168,127.1687574,22
34.80854696,127.2473738,30
34.96651026,127.1612771,96
34.92906665,127.1729641,12
34.89338578,127.1313015,26
34.87061356,127.187108,15
34.82935285,127.1520727,10
34.77867961,127.1983579,24
34.7614777,127.1701474,7
34.78012481,127.201448,9
34.76290779,127.1690282,5
34.77914523,127.1992349,40
34.75785296,127.2212806,66
34.66994157,127.0873772,44
34.70468757,127.1910827,40
34.70951318,127.1968371,122
34.70631725,127.1967364,50
34.76346826,127.2121009,73
34.77417491,127.0865911,32
34.77055347,127.0833582,68
34.775085,127.0958232,130
34.7737547,127.0940848,390
34.73753691,127.1881608,110
34.76945647,127.0801782,58
34.76718547,127.0819269,80
34.84203182,127.3452964,80
34.698588,127.0122256,252
34.69887415,127.0636446,79
34.71117551,127.0878004,11
34.67103832,127.0905002,212
34.84799759,127.3407159,13
34.8446866,127.3423729,30
34.84277759,127.3429554,20
34.84006858,127.3560183,11
34.84203182,127.3452964,80
34.7198767,127.081709,171
34.76514165,127.0774542,266
34.7697591,127.0900078,20
34.767101,127.0819268,203
34.69384505,127.0120663,132
34.7074096,127.0899271,20
34.66876321,127.0853422,427
34.84718261,127.3433192,38
34.84483143,127.3434362,10
34.76732457,127.0807115,54
34.77025968,127.0805701,93
34.7737547,127.0940848,56
35.81643779,127.1103087,124
35.81296672,127.101358,30
35.81515404,127.10374998,32
35.82774683,127.1051531,42
35.81698805,127.1049332,36
35.81761757,127.1101793,43
35.81968124,127.1049814,20
35.81762512,127.1078221,48
35.82175841,127.1029617,20
35.81516099,127.1078072,62
35.82175841,127.1029617,33
35.78843975,127.1934117,62
35.79668383,127.1217145,194
35.75808408,127.0866859,56
35.82072861,127.1391426,13
35.82690168,127.1423128,70
35.82131357,127.1548778,20
35.82034046,127.1536255,25
35.81717372,127.1234251,45
35.81836023,127.1427168,14
35.8346134,127.1198279,75
35.8117215,127.145011,117
35.82411965,127.1471435,66
35.8225592,127.143692,40
35.84075454,127.127127,638
35.8411407,127.13159,158
35.85730635,127.1440769,828
35.86745757,127.1475373,30
35.84330766,127.1097145,30
35.8422224,127.1105578,30
35.84609945,127.1099445,29
35.84668632,127.1097816,26
35.8401503,127.1147087,19
35.8413385,127.1112829,23
35.84772155,127.1105185,29
35.85595728,127.1062538,8
35.85993412,127.0985552,76
35.84412192,127.1645497,64
35.8363209,127.1647506,88
35.84159498,127.149582,11
35.84304016,127.1453078,26
35.84663099,127.148226,26
35.84295217,127.1509582,15
35.83552649,127.1546105,32
35.85002702,127.1593866,28
35.83757174,127.1684072,69
35.87131635,127.0759714,26
35.86980889,127.080543,45
35.87332179,127.1264799,52
35.82632995,127.1626078,62
35.82547138,127.1716413,88
35.83152828,127.1729686,73
35.8315861,127.1706002,70
35.85503223,127.1060562,30
35.86493827,127.1152586,17
35.86135501,127.1180041,17
35.86832995,127.1124085,156
35.86823532,127.1164314,82
35.86452264,127.1181062,13
35.86938833,127.1281282,32
35.84213528,127.1758765,69
35.84873934,127.0772524,50
35.84478267,127.0738994,65
35.84271867,127.0715576,26
35.8414222,127.074826,54
35.84280186,127.0787618,66
35.84751636,127.1587548,13
35.84419534,127.1240375,33
35.83961627,127.1411636,24
35.8750205,127.0566879,52
35.83294201,127.1347196,68
35.83202671,127.1370205,77
35.84607526,127.1210473,41
35.84320142,127.1287033,17
35.82094133,127.1245751,256
35.81832443,127.152854,171
35.81825047,127.1536774,293
35.8747018425,127.0759,39
35.8553390781,127.1082695624,16
35.8724021252,127.1266805921,28
35.8799135661,127.1338,59
35.812090638,127.1148,21
35.79465231,127.1068278,51
35.7998416,127.1077472,33
35.80236016,127.1099424,11
35.80167377,127.1067859,83
35.80159239,127.1010959,44
35.81660036,127.1566663,72
35.80062313,127.1686811,636
35.82253558,127.1517254,28
35.7958792,127.1367028,13
35.796128,127.1436245,25
35.82238396,127.1377288,7
35.82019013,127.1150821,16
35.81757823,127.1152257,75
35.80135808,127.0931304,84
35.81288955,127.1220368,33
35.82128952,127.1451912,183
35.81426835,127.1404782,11
35.79910194,127.1135686,30
35.80646526,127.1509425,17
35.80929601,127.1490068,27
35.83452064,127.1090515,29
35.83541434,127.1114012,28
35.83159158,127.1144504,131
35.80559814,127.1491444,16
35.81644796,127.1076418,120
35.81298102,127.0949926,17
35.81722291,127.0966722,32
35.82381149,127.1029489,33
35.82167786,127.1013438,29
35.82063188,127.0961614,30
35.81316648,127.1096218,24
35.81759828,127.1032854,25
35.81516209,127.1101742,50
35.82849728,127.0978168,27
35.82023782,127.1400439,48
36.44611677,126.8028074,44
36.41232927,126.9484181,19
36.45198544,126.8071383,41
36.44898308,126.8041206,30
36.44997322,126.8048019,26
36.45442885,126.8039267,22
36.44877242,126.802829,27
36.45265062,126.8031798,28
36.45126561,126.8032314,25
36.41487536,126.9216899,128
36.4507562,126.8005804,85
36.41146686,126.9506718,29
36.41059417,126.9480176,47
36.40858688,126.8524419,159
36.4095527,126.8493104,87
36.41002174,126.852393,49
36.43629632,126.8855593,123
36.45284118,126.8036588,31
36.44765139,126.8046699,3
36.44868459,126.8053231,18
36.45152269,126.8044233,34
36.44537598,126.7987814,26
36.4455694,126.8023116,44
36.44841751,126.8013442,143
36.45313948,126.8071406,25
36.81473768,127.142416,27
36.812871,127.145689,12
36.87410144,127.2013641,25
36.81491719,127.1079523,130
36.872552,127.201385,47
36.8311333,127.1391441,18
36.91647011,127.131189,24
36.807032,127.117955,19
36.83859055,127.1166418,62
36.83176092,127.1510379,42
36.8037354,127.108518,28
36.80528955,127.1080386,57
36.81054256,127.1110928,49
36.81122082,127.1095158,144
36.82466276,127.1352845,69
36.8003095,127.1256807,13
36.81780998,127.1535096,232
36.83815126,127.1281754,98
36.794407,127.122591,54
36.79261341,127.117988,19
36.79230641,127.118594,52
36.7875699,127.1141843,44
36.81441951,127.139401,27
36.81787109,127.1356868,43
36.79830415,127.148763,57
36.802751,127.138902,21
36.803699,127.141079,62
36.806065,127.238488,25
36.80637728,127.1487237,77
36.80651394,127.1468451,20
36.81752115,127.1556505,13
36.773007,127.132113,49
36.785089,127.1574072,17
36.77890447,127.2716407,13
36.77775914,127.2685935,23
36.79647634,127.1573648,18
36.820381,127.153829,13
36.837569,127.173361,121
36.67465099,127.0536174,424
36.76214263,127.2273522,201
36.75965335,127.2981998,114
36.67234277,127.0455523,151
36.8222344,127.1579813,38
36.80717031,127.1475025,56
36.80224728,127.1528277,18
36.81198787,127.1614814,50
36.80294273,127.146164,28
36.81418927,127.162674,22
36.80918163,127.1581915,45
36.80114649,127.1387965,95
36.80180063,127.1382366,64
36.91253596,127.1366796,170
36.8176597,127.1594536,20
36.83296339,127.1451493,52
36.8273354,127.1362858,44
36.83459674,127.1346155,46
36.87162843,127.2010113,17
36.80040792,127.1146208,50
36.81569429,127.1444851,52
36.8175221,127.1403271,10
36.8179437,127.141326,56
36.87798796,127.1991297,49
36.83733587,127.1379223,6
36.84261149,127.1522288,13
36.8029362,127.1191837,24
36.7962244,127.1235022,21
36.8040163,127.1305234,9
36.82385581,127.1374898,16
36.91295639,127.2212251,32
36.8790065,127.1504675,62
36.9181614,127.1343912,56
36.87871381,127.1559972,249
36.81612841,127.1130483,348
36.8126333,127.1392105,29
36.77441534,127.1307313,29
36.76719291,127.3025835,41
36.8091134,127.1535923,24
36.75170776,127.3146145,6
36.79072254,127.2385675,34
36.7571481,127.3167796,36
36.76009007,127.3083682,67
36.69853981,127.1116009,27
36.7761603,127.3443628,23
36.78517959,127.2346095,30
36.81187124,127.163016,13
36.8109412,127.1502833,115
36.74222767,127.2369289,12
36.76719291,127.3025835,32
36.78607183,127.1567413,19
36.78587053,127.1224907,29
36.80006272,127.1524177,5
36.80122533,127.1420521,8
36.81840257,127.1576052,11
36.7311552,127.2809647,24
36.80719083,127.1514651,58
36.82747276,127.2732435,15
36.77550806,127.2078978,84
36.8055391,127.1394121,12
36.8099114546,127.1509023756,10
36.809967638,127.1501892502,12
36.8117763819,127.1501988799,45
36.80431803,127.1495845,67
36.78249305,127.1536331,364
36.80031284,127.1484548,57
36.80396842,127.1508934,60
36.7979637,127.1225368,70
37.75197184,128.899089,375
37.89242144,128.8261647,80
37.87190425,128.82506,26
37.88433299,128.8226407,7
37.87217707,128.8255201,14
37.88893294,128.8240637,54
37.8836778,128.8297119,54
37.75618705,128.8900353,18
37.75470058,128.8900729,14
37.74751465,128.8825549,70
37.77159623,128.9061593,15
37.76852502,128.9046025,165
37.76926868,128.9182042,28
37.79866293,128.9110762,285
37.79569928,128.9153582,91
37.79564968,128.9181213,170
37.7536501,128.8934682,35
37.7549733,128.8950173,13
37.75613178,128.8941268,22
37.75505163,128.8934447,20
37.75088576,128.8926298,11
37.74871115,128.8899735,64
37.75317226,128.8894469,90
37.75185847,128.8908508,61
37.75504954,128.9042217,311
37.75435473,128.9019948,43
37.75143253,128.8948707,56
37.7551763,128.8878832,3
37.75579987,128.8866297,4
37.75543111,128.8868402,4
37.75527357,128.8861614,4
37.75391905,128.8869505,8
37.75459369,128.888251,4
37.74766083,128.8829178,40
37.7503789,128.8845816,6
37.74838819,128.8830244,68
37.75150077,128.8872855,10
37.75308841,128.8825979,180
37.75345249,128.8794173,153
37.8785638,128.8341864,19
37.91013153,128.8176761,560
37.88642945,128.8255437,47
37.89851355,128.8339509,10
37.88380611,128.8241103,45
37.8849695,128.8280273,144
37.90475152,128.8296937,116
37.75612938,128.90474,256
37.61132833,129.0373668,12
37.87532731,128.8377273,40
37.87042707,128.8432474,8
37.86007208,128.8373732,42
37.85808493,128.8530212,22
37.77253791,128.9443277,71
37.77018581,128.9525832,551
37.77343674,128.9454952,20
37.75590961,128.8862849,6
37.78669061,128.912345,69
37.72099151,128.8829295,13
37.75172203,128.8965427,16
37.74751233,128.9112937,5
37.74340666,128.8586369,100
37.76875626,128.9296561,84
37.76171374,128.9176855,42
37.75222893,128.9062556,7
37.75494996,128.9200917,76
37.76068477,128.9172858,69
37.76319847,128.914138,26
37.756002,128.9077458,12
37.76556345,128.9531115,199
37.76360228,128.8711749,457
37.75782194,128.8720268,58
37.75487861,128.8884425,15
37.75217292,128.8853754,25
37.75206588,128.8843147,7
37.80416058,128.9085581,94
37.80654206,128.9057356,146
37.74267408,128.9043257,70
37.70232906,129.0161926,151
37.74986086,128.9004803,6
37.7499383,128.900069,6
37.62594567,128.7393466,53
37.78275363,128.8804924,143
37.8905866754,128.8287774899,230
37.75550507,128.890967,54
37.75452647,128.8994208,45
37.76107022,128.9192814,35
37.77239895,128.9466365,7
37.77112519,128.9491842,79
37.76216856,128.8713183,27
37.69283606,128.9300355,18
37.77045924,128.8755305,20
37.77297604,128.9432208,65
37.76953999,128.9028867,150
37.75414048,128.8997378,36
37.75360442,128.8993787,54
37.75095844,128.897471,160
37.75004287,128.8909147,50
37.77158631,128.9470562,60
37.76642383,128.9198716,60
37.76215188,128.8932335,40
37.75883646,128.8937682,60
37.75686719,128.8817028,84
37.75752854,128.8900251,161
37.80312829,128.908975,111
37.74995786,128.9003579,6
37.7458071,128.9015106,61
37.74786441,128.9056283,22
37.74358771,128.9006942,9
37.74720469,128.9023982,97
37.74678557,128.8976754,3
37.75003709,128.899993,7
37.74659468,128.8990968,37
37.74995786,128.9003579,7
37.74729009,128.9030614,19
37.88500293,128.8245618,57
37.73707236,128.8888122,12
37.73852205,128.8886245,3
37.68025131,129.0422199,53
37.68073346,129.0418433,8
37.80322891,128.9046851,73
37.66384244,129.0458586,70
37.79444792,128.9171377,35
37.7695469,128.9091024,101
37.77282197,128.8937905,95
37.77209155,128.8937176,176
37.77370375,128.8978335,490
37.77900668,128.876118,8
37.78563142,128.8851654,155
37.78510115,128.8846066,90
37.80434388,128.9017816,50
37.8027863,128.9028601,145
37.80319963,128.9030404,18
37.80531819,128.8935716,11
37.79585713,128.8969548,98
37.79178081,128.8960704,137
37.68080948,129.0424889,20
37.690069,129.0344797,163
37.68467785,129.0397645,17
37.68094116,129.0415899,9
37.68180656,129.0414878,12
37.6964235,129.0253095,598
37.74751233,128.9112937,5
37.83875007,128.8748933,10
37.83597346,128.8746651,60
37.83468527,128.8748205,100
37.74261728,128.8908055,27
37.7457825,128.8918341,44
37.74515058,128.8869521,7
37.7463083,128.8906533,5
37.74646594,128.8890223,2
37.74642742,128.8891018,4
37.74721478,128.8865583,51
37.74623786,128.8884208,6
